Unnamed: 0	resource_id	query_id	similarity_score
2629	29	27	0.0
2630	30	27	0.0
2631	31	27	0.0
2632	32	27	0.0
2633	33	27	0.0
2634	34	27	0.0
2635	35	27	0.0
2636	36	27	0.0
2637	37	27	0.0
2638	38	27	0.0
2639	39	27	0.0
2640	40	27	0.0
2641	41	27	1.0
2642	42	27	0.0
2643	43	27	0.0
2644	44	27	0.0
2645	45	27	0.0
2646	46	27	0.0
2647	47	27	0.0
2648	48	27	0.0
2649	49	27	0.0
2650	50	27	0.0
2651	51	27	0.0
2652	52	27	0.0
2653	53	27	0.0
2654	54	27	0.0
2655	55	27	0.0
2656	56	27	0.0
2657	57	27	0.0
2658	58	27	2.0
2659	59	27	0.0
2660	60	27	0.0
2661	61	27	0.0
2662	62	27	123.0
2663	63	27	0.0
2664	64	27	1.0
2665	65	27	0.0
2666	66	27	4.0
2667	67	27	0.0
2668	68	27	0.0
2669	69	27	0.0
2670	70	27	45.0
2671	71	27	0.0
2672	72	27	11.0
2673	73	27	0.0
2674	74	27	0.0
2675	75	27	0.0
2676	76	27	0.0
2677	77	27	0.0
2678	78	27	0.0
2679	79	27	0.0
2680	80	27	0.0
2681	81	27	0.0
2682	82	27	0.0
2683	83	27	0.0
2684	84	27	0.0
2685	85	27	0.0
2686	86	27	0.0
2687	87	27	0.0
2688	88	27	0.0
2689	89	27	0.0
2690	90	27	0.0
2691	91	27	0.0
2692	92	27	0.0
2693	93	27	0.0
2694	94	27	0.0
2695	95	27	0.0
2696	96	27	4.0
2697	97	27	0.0
2698	98	27	0.0
2699	99	27	0.0
2700	0	28	0.0
2701	1	28	0.0
2702	2	28	0.0
2703	3	28	0.0
2704	4	28	0.0
2705	5	28	0.0
2706	6	28	0.0
2707	7	28	0.0
2708	8	28	0.0
2709	9	28	0.0
2710	10	28	0.0
2711	11	28	0.0
2712	12	28	16.0
2713	13	28	0.0
2714	14	28	0.0
2715	15	28	0.0
2716	16	28	0.0
2717	17	28	0.0
2718	18	28	0.0
2719	19	28	0.0
2720	20	28	0.0
2721	21	28	0.0
2722	22	28	0.0
2723	23	28	0.0
2724	24	28	0.0
2725	25	28	0.0
2726	26	28	0.0
2727	27	28	0.0
2728	28	28	0.0
2729	29	28	0.0
2730	30	28	0.0
2731	31	28	0.0
2732	32	28	0.0
2733	33	28	0.0
2734	34	28	0.0
2735	35	28	0.0
2736	36	28	0.0
2737	37	28	0.0
2738	38	28	0.0
2739	39	28	0.0
2740	40	28	0.0
2741	41	28	0.0
2742	42	28	0.0
2743	43	28	0.0
2744	44	28	0.0
2745	45	28	0.0
2746	46	28	0.0
2747	47	28	0.0
2748	48	28	0.0
2749	49	28	0.0
2750	50	28	0.0
2751	51	28	0.0
2752	52	28	2.0
2753	53	28	0.0
2754	54	28	0.0
2755	55	28	0.0
2756	56	28	0.0
2757	57	28	0.0
2758	58	28	0.0
2759	59	28	0.0
2760	60	28	0.0
2761	61	28	0.0
2762	62	28	0.0
2763	63	28	0.0
2764	64	28	0.0
2765	65	28	0.0
2766	66	28	0.0
2767	67	28	0.0
2768	68	28	0.0
2769	69	28	0.0
2770	70	28	0.0
2771	71	28	0.0
2772	72	28	0.0
2773	73	28	0.0
2774	74	28	0.0
2775	75	28	0.0
2776	76	28	0.0
2777	77	28	0.0
2778	78	28	0.0
2779	79	28	0.0
2780	80	28	0.0
2781	81	28	0.0
2782	82	28	0.0
2783	83	28	0.0
2784	84	28	0.0
2785	85	28	0.0
2786	86	28	0.0
2787	87	28	0.0
2788	88	28	0.0
2789	89	28	0.0
2790	90	28	0.0
2791	91	28	0.0
2792	92	28	0.0
2793	93	28	0.0
2794	94	28	0.0
2795	95	28	0.0
2796	96	28	0.0
2797	97	28	0.0
2798	98	28	0.0
2799	99	28	0.0
2800	0	29	0.0
2801	1	29	0.0
2802	2	29	2.0
2803	3	29	0.0
2804	4	29	0.0
2805	5	29	0.0
2806	6	29	0.0
2807	7	29	0.0
2808	8	29	0.0
2809	9	29	0.0
2810	10	29	0.0
2811	11	29	0.0
2812	12	29	0.0
2813	13	29	0.0
2814	14	29	0.0
2815	15	29	0.0
2816	16	29	0.0
2817	17	29	0.0
2818	18	29	0.0
2819	19	29	0.0
2820	20	29	0.0
2821	21	29	0.0
2822	22	29	0.0
2823	23	29	0.0
2824	24	29	0.0
2825	25	29	0.0
2826	26	29	0.0
2827	27	29	0.0
2828	28	29	0.0
2829	29	29	0.0
2830	30	29	0.0
2831	31	29	0.0
2832	32	29	3.0
2833	33	29	22.0
2834	34	29	0.0
2835	35	29	2.0
2836	36	29	0.0
2837	37	29	0.0
2838	38	29	0.0
2839	39	29	0.0
2840	40	29	0.0
2841	41	29	0.0
2842	42	29	1.0
2843	43	29	0.0
2844	44	29	0.0
2845	45	29	0.0
2846	46	29	0.0
2847	47	29	0.0
2848	48	29	0.0
2849	49	29	0.0
2850	50	29	0.0
2851	51	29	0.0
2852	52	29	0.0
2853	53	29	0.0
2854	54	29	0.0
2855	55	29	0.0
2856	56	29	0.0
2857	57	29	0.0
2858	58	29	0.0
2859	59	29	0.0
2860	60	29	0.0
2861	61	29	0.0
2862	62	29	0.0
2863	63	29	0.0
2864	64	29	0.0
2865	65	29	0.0
2866	66	29	1.0
2867	67	29	1.0
2868	68	29	0.0
2869	69	29	0.0
2870	70	29	0.0
2871	71	29	20.0
2872	72	29	0.0
2873	73	29	98.0
2874	74	29	0.0
2875	75	29	0.0
2876	76	29	0.0
2877	77	29	0.0
2878	78	29	0.0
2879	79	29	0.0
2880	80	29	0.0
2881	81	29	0.0
2882	82	29	0.0
2883	83	29	0.0
2884	84	29	0.0
2885	85	29	0.0
2886	86	29	0.0
2887	87	29	0.0
2888	88	29	59.0
2889	89	29	0.0
2890	90	29	0.0
2891	91	29	0.0
2892	92	29	2.0
2893	93	29	0.0
2894	94	29	0.0
2895	95	29	0.0
2896	96	29	0.0
2897	97	29	0.0
2898	98	29	0.0
2899	99	29	0.0
2900	0	30	0.0
2901	1	30	0.0
2902	2	30	1.0
2903	3	30	0.0
2904	4	30	0.0
2905	5	30	0.0
2906	6	30	0.0
2907	7	30	0.0
2908	8	30	0.0
2909	9	30	0.0
2910	10	30	0.0
2911	11	30	0.0
2912	12	30	146.0
2913	13	30	0.0
2914	14	30	0.0
2915	15	30	0.0
2916	16	30	0.0
2917	17	30	0.0
2918	18	30	0.0
2919	19	30	0.0
2920	20	30	0.0
2921	21	30	0.0
2922	22	30	0.0
2923	23	30	0.0
2924	24	30	0.0
2925	25	30	0.0
2926	26	30	0.0
2927	27	30	0.0
2928	28	30	2.0
2929	29	30	1.0
2930	30	30	1.0
2931	31	30	5.0
2932	32	30	0.0
2933	33	30	0.0
2934	34	30	0.0
2935	35	30	3.0
2936	36	30	0.0
2937	37	30	0.0
2938	38	30	0.0
2939	39	30	2.0
2940	40	30	0.0
2941	41	30	0.0
2942	42	30	0.0
2943	43	30	0.0
2944	44	30	0.0
2945	45	30	0.0
2946	46	30	0.0
2947	47	30	0.0
2948	48	30	2.0
2949	49	30	0.0
2950	50	30	0.0
2951	51	30	0.0
2952	52	30	0.0
2953	53	30	0.0
2954	54	30	0.0
2955	55	30	0.0
2956	56	30	0.0
2957	57	30	2.0
2958	58	30	0.0
2959	59	30	0.0
2960	60	30	0.0
2961	61	30	0.0
2962	62	30	0.0
2963	63	30	0.0
2964	64	30	0.0
2965	65	30	0.0
2966	66	30	0.0
2967	67	30	0.0
2968	68	30	0.0
2969	69	30	0.0
2970	70	30	0.0
2971	71	30	0.0
2972	72	30	0.0
2973	73	30	0.0
2974	74	30	0.0
2975	75	30	0.0
2976	76	30	0.0
2977	77	30	0.0
2978	78	30	0.0
2979	79	30	0.0
2980	80	30	0.0
2981	81	30	26.0
2982	82	30	0.0
2983	83	30	0.0
2984	84	30	0.0
2985	85	30	0.0
2986	86	30	0.0
2987	87	30	0.0
2988	88	30	0.0
2989	89	30	0.0
2990	90	30	0.0
2991	91	30	0.0
2992	92	30	0.0
2993	93	30	0.0
2994	94	30	0.0
2995	95	30	3.0
2996	96	30	1.0
2997	97	30	0.0
2998	98	30	0.0
2999	99	30	0.0
3000	0	31	0.0
3001	1	31	0.0
3002	2	31	0.0
3003	3	31	1.0
3004	4	31	0.0
3005	5	31	0.0
3006	6	31	1.0
3007	7	31	0.0
3008	8	31	0.0
3009	9	31	0.0
3010	10	31	0.0
3011	11	31	0.0
3012	12	31	0.0
3013	13	31	0.0
3014	14	31	0.0
3015	15	31	0.0
3016	16	31	0.0
3017	17	31	0.0
3018	18	31	0.0
3019	19	31	0.0
3020	20	31	0.0
3021	21	31	0.0
3022	22	31	0.0
3023	23	31	0.0
3024	24	31	1.0
3025	25	31	1.0
3026	26	31	0.0
3027	27	31	0.0
3028	28	31	0.0
3029	29	31	0.0
3030	30	31	0.0
3031	31	31	8.0
3032	32	31	0.0
3033	33	31	0.0
3034	34	31	0.0
3035	35	31	0.0
3036	36	31	0.0
3037	37	31	0.0
3038	38	31	0.0
3039	39	31	0.0
3040	40	31	0.0
3041	41	31	0.0
3042	42	31	0.0
3043	43	31	0.0
3044	44	31	2.0
3045	45	31	0.0
3046	46	31	0.0
3047	47	31	5.0
3048	48	31	0.0
3049	49	31	0.0
3050	50	31	0.0
3051	51	31	151.0
3052	52	31	0.0
3053	53	31	0.0
3054	54	31	0.0
3055	55	31	0.0
3056	56	31	0.0
3057	57	31	0.0
3058	58	31	0.0
3059	59	31	0.0
3060	60	31	0.0
3061	61	31	0.0
3062	62	31	2.0
3063	63	31	0.0
3064	64	31	0.0
3065	65	31	0.0
3066	66	31	0.0
3067	67	31	0.0
3068	68	31	0.0
3069	69	31	1.0
3070	70	31	0.0
3071	71	31	0.0
3072	72	31	0.0
3073	73	31	0.0
3074	74	31	0.0
3075	75	31	0.0
3076	76	31	1.0
3077	77	31	0.0
3078	78	31	0.0
3079	79	31	0.0
3080	80	31	0.0
3081	81	31	0.0
3082	82	31	0.0
3083	83	31	0.0
3084	84	31	0.0
3085	85	31	0.0
3086	86	31	0.0
3087	87	31	0.0
3088	88	31	0.0
3089	89	31	0.0
3090	90	31	0.0
3091	91	31	0.0
3092	92	31	1.0
3093	93	31	0.0
3094	94	31	0.0
3095	95	31	0.0
3096	96	31	0.0
3097	97	31	0.0
3098	98	31	0.0
3099	99	31	0.0
3100	0	32	0.0
3101	1	32	0.0
3102	2	32	0.0
3103	3	32	0.0
3104	4	32	0.0
3105	5	32	0.0
3106	6	32	0.0
3107	7	32	0.0
3108	8	32	1.0
3109	9	32	1.0
3110	10	32	0.0
3111	11	32	170.0
3112	12	32	0.0
3113	13	32	0.0
3114	14	32	0.0
3115	15	32	0.0
3116	16	32	0.0
3117	17	32	0.0
3118	18	32	0.0
3119	19	32	0.0
3120	20	32	0.0
3121	21	32	9.0
3122	22	32	0.0
3123	23	32	0.0
3124	24	32	0.0
3125	25	32	0.0
3126	26	32	0.0
3127	27	32	0.0
3128	28	32	0.0
3129	29	32	0.0
3130	30	32	0.0
3131	31	32	0.0
3132	32	32	0.0
3133	33	32	0.0
3134	34	32	0.0
3135	35	32	0.0
3136	36	32	0.0
3137	37	32	0.0
3138	38	32	0.0
3139	39	32	0.0
3140	40	32	0.0
3141	41	32	0.0
3142	42	32	0.0
3143	43	32	0.0
3144	44	32	0.0
3145	45	32	0.0
3146	46	32	0.0
3147	47	32	0.0
3148	48	32	0.0
3149	49	32	0.0
3150	50	32	0.0
3151	51	32	0.0
3152	52	32	0.0
3153	53	32	0.0
3154	54	32	0.0
3155	55	32	0.0
3156	56	32	0.0
3157	57	32	0.0
3158	58	32	0.0
3159	59	32	0.0
3160	60	32	0.0
3161	61	32	0.0
3162	62	32	0.0
3163	63	32	0.0
3164	64	32	0.0
3165	65	32	0.0
3166	66	32	0.0
3167	67	32	0.0
3168	68	32	0.0
3169	69	32	0.0
3170	70	32	0.0
3171	71	32	0.0
3172	72	32	0.0
3173	73	32	0.0
3174	74	32	0.0
3175	75	32	0.0
3176	76	32	0.0
3177	77	32	0.0
3178	78	32	0.0
3179	79	32	1.0
3180	80	32	0.0
3181	81	32	0.0
3182	82	32	0.0
3183	83	32	0.0
3184	84	32	0.0
3185	85	32	1.0
3186	86	32	0.0
3187	87	32	0.0
3188	88	32	2.0
3189	89	32	0.0
3190	90	32	0.0
3191	91	32	0.0
3192	92	32	0.0
3193	93	32	0.0
3194	94	32	0.0
3195	95	32	0.0
3196	96	32	0.0
3197	97	32	0.0
3198	98	32	0.0
3199	99	32	0.0
3200	0	33	4.0
3201	1	33	0.0
3202	2	33	0.0
3203	3	33	0.0
3204	4	33	0.0
3205	5	33	0.0
3206	6	33	0.0
3207	7	33	0.0
3208	8	33	0.0
3209	9	33	0.0
3210	10	33	0.0
3211	11	33	0.0
3212	12	33	0.0
3213	13	33	0.0
3214	14	33	0.0
3215	15	33	0.0
3216	16	33	0.0
3217	17	33	0.0
3218	18	33	0.0
3219	19	33	0.0
3220	20	33	0.0
3221	21	33	0.0
3222	22	33	0.0
3223	23	33	0.0
3224	24	33	0.0
3225	25	33	0.0
3226	26	33	0.0
3227	27	33	0.0
3228	28	33	0.0
3229	29	33	104.0
3230	30	33	0.0
3231	31	33	2.0
3232	32	33	0.0
3233	33	33	0.0
3234	34	33	0.0
3235	35	33	0.0
3236	36	33	0.0
3237	37	33	0.0
3238	38	33	0.0
3239	39	33	0.0
3240	40	33	0.0
3241	41	33	0.0
3242	42	33	0.0
3243	43	33	0.0
3244	44	33	0.0
3245	45	33	0.0
3246	46	33	0.0
3247	47	33	0.0
3248	48	33	0.0
3249	49	33	0.0
3250	50	33	0.0
3251	51	33	0.0
3252	52	33	0.0
3253	53	33	0.0
3254	54	33	0.0
3255	55	33	0.0
3256	56	33	0.0
3257	57	33	0.0
3258	58	33	0.0
3259	59	33	0.0
3260	60	33	0.0
3261	61	33	0.0
3262	62	33	0.0
3263	63	33	0.0
3264	64	33	0.0
3265	65	33	0.0
3266	66	33	0.0
3267	67	33	0.0
3268	68	33	0.0
3269	69	33	0.0
3270	70	33	0.0
3271	71	33	0.0
3272	72	33	0.0
3273	73	33	0.0
3274	74	33	0.0
3275	75	33	0.0
3276	76	33	0.0
3277	77	33	0.0
3278	78	33	0.0
3279	79	33	0.0
3280	80	33	0.0
3281	81	33	17.0
3282	82	33	0.0
3283	83	33	0.0
3284	84	33	0.0
3285	85	33	0.0
3286	86	33	0.0
3287	87	33	0.0
3288	88	33	0.0
3289	89	33	0.0
3290	90	33	0.0
3291	91	33	0.0
3292	92	33	0.0
3293	93	33	0.0
3294	94	33	0.0
3295	95	33	0.0
3296	96	33	0.0
3297	97	33	0.0
3298	98	33	0.0
3299	99	33	0.0
3300	0	34	0.0
3301	1	34	0.0
3302	2	34	0.0
3303	3	34	0.0
3304	4	34	0.0
3305	5	34	0.0
3306	6	34	0.0
3307	7	34	0.0
3308	8	34	0.0
3309	9	34	0.0
3310	10	34	0.0
3311	11	34	0.0
3312	12	34	0.0
3313	13	34	2.0
3314	14	34	60.0
3315	15	34	0.0
3316	16	34	0.0
3317	17	34	0.0
3318	18	34	2.0
3319	19	34	0.0
3320	20	34	0.0
3321	21	34	0.0
3322	22	34	0.0
3323	23	34	0.0
3324	24	34	6.0
3325	25	34	0.0
3326	26	34	0.0
3327	27	34	0.0
3328	28	34	0.0
3329	29	34	0.0
3330	30	34	0.0
3331	31	34	0.0
3332	32	34	17.0
3333	33	34	1.0
3334	34	34	0.0
3335	35	34	0.0
3336	36	34	0.0
3337	37	34	0.0
3338	38	34	0.0
3339	39	34	0.0
3340	40	34	0.0
3341	41	34	0.0
3342	42	34	0.0
3343	43	34	0.0
3344	44	34	0.0
3345	45	34	6.0
3346	46	34	0.0
3347	47	34	0.0
3348	48	34	1.0
3349	49	34	0.0
3350	50	34	2.0
3351	51	34	0.0
3352	52	34	0.0
3353	53	34	0.0
3354	54	34	3.0
3355	55	34	0.0
3356	56	34	0.0
3357	57	34	0.0
3358	58	34	0.0
3359	59	34	0.0
3360	60	34	5.0
3361	61	34	0.0
3362	62	34	2.0
3363	63	34	0.0
3364	64	34	0.0
3365	65	34	0.0
3366	66	34	0.0
3367	67	34	2.0
3368	68	34	0.0
3369	69	34	0.0
3370	70	34	0.0
3371	71	34	0.0
3372	72	34	0.0
3373	73	34	0.0
3374	74	34	0.0
3375	75	34	0.0
3376	76	34	0.0
3377	77	34	0.0
3378	78	34	2.0
3379	79	34	4.0
3380	80	34	4.0
3381	81	34	0.0
3382	82	34	0.0
3383	83	34	0.0
3384	84	34	0.0
3385	85	34	0.0
3386	86	34	0.0
3387	87	34	0.0
3388	88	34	0.0
3389	89	34	0.0
3390	90	34	0.0
3391	91	34	0.0
3392	92	34	27.0
3393	93	34	0.0
3394	94	34	0.0
3395	95	34	0.0
3396	96	34	3.0
3397	97	34	0.0
3398	98	34	0.0
3399	99	34	0.0
3400	0	35	0.0
3401	1	35	0.0
3402	2	35	0.0
3403	3	35	0.0
3404	4	35	0.0
3405	5	35	0.0
3406	6	35	0.0
3407	7	35	0.0
3408	8	35	0.0
3409	9	35	0.0
3410	10	35	0.0
3411	11	35	0.0
3412	12	35	0.0
3413	13	35	0.0
3414	14	35	0.0
3415	15	35	2.0
3416	16	35	0.0
3417	17	35	0.0
3418	18	35	0.0
3419	19	35	0.0
3420	20	35	5.0
3421	21	35	0.0
3422	22	35	0.0
3423	23	35	0.0
3424	24	35	0.0
3425	25	35	0.0
3426	26	35	0.0
3427	27	35	0.0
3428	28	35	0.0
3429	29	35	69.0
3430	30	35	0.0
3431	31	35	0.0
3432	32	35	0.0
3433	33	35	0.0
3434	34	35	0.0
3435	35	35	0.0
3436	36	35	0.0
3437	37	35	0.0
3438	38	35	0.0
3439	39	35	0.0
3440	40	35	0.0
3441	41	35	0.0
3442	42	35	0.0
3443	43	35	0.0
3444	44	35	0.0
3445	45	35	0.0
3446	46	35	0.0
3447	47	35	0.0
3448	48	35	0.0
3449	49	35	0.0
3450	50	35	0.0
3451	51	35	0.0
3452	52	35	4.0
3453	53	35	0.0
3454	54	35	0.0
3455	55	35	0.0
3456	56	35	0.0
3457	57	35	0.0
3458	58	35	0.0
3459	59	35	0.0
3460	60	35	0.0
3461	61	35	0.0
3462	62	35	0.0
3463	63	35	2.0
3464	64	35	0.0
3465	65	35	0.0
3466	66	35	1.0
3467	67	35	0.0
3468	68	35	0.0
3469	69	35	0.0
3470	70	35	0.0
3471	71	35	0.0
3472	72	35	0.0
3473	73	35	0.0
3474	74	35	0.0
3475	75	35	0.0
3476	76	35	0.0
3477	77	35	0.0
3478	78	35	0.0
3479	79	35	3.0
3480	80	35	0.0
3481	81	35	39.0
3482	82	35	0.0
3483	83	35	0.0
3484	84	35	0.0
3485	85	35	0.0
3486	86	35	0.0
3487	87	35	0.0
3488	88	35	0.0
3489	89	35	0.0
3490	90	35	0.0
3491	91	35	0.0
3492	92	35	2.0
3493	93	35	0.0
3494	94	35	0.0
3495	95	35	0.0
3496	96	35	0.0
3497	97	35	0.0
3498	98	35	0.0
3499	99	35	0.0
3500	0	36	0.0
3501	1	36	0.0
3502	2	36	0.0
3503	3	36	0.0
3504	4	36	0.0
3505	5	36	0.0
3506	6	36	0.0
3507	7	36	0.0
3508	8	36	0.0
3509	9	36	0.0
3510	10	36	0.0
3511	11	36	0.0
3512	12	36	0.0
3513	13	36	0.0
3514	14	36	0.0
3515	15	36	0.0
3516	16	36	0.0
3517	17	36	0.0
3518	18	36	0.0
3519	19	36	0.0
3520	20	36	0.0
3521	21	36	0.0
3522	22	36	0.0
3523	23	36	0.0
3524	24	36	0.0
3525	25	36	0.0
3526	26	36	0.0
3527	27	36	0.0
3528	28	36	0.0
3529	29	36	0.0
3530	30	36	0.0
3531	31	36	0.0
3532	32	36	0.0
3533	33	36	0.0
3534	34	36	0.0
3535	35	36	0.0
3536	36	36	0.0
3537	37	36	0.0
3538	38	36	0.0
3539	39	36	0.0
3540	40	36	0.0
3541	41	36	0.0
3542	42	36	0.0
3543	43	36	0.0
3544	44	36	0.0
3545	45	36	2.0
3546	46	36	0.0
3547	47	36	0.0
3548	48	36	0.0
3549	49	36	0.0
3550	50	36	0.0
3551	51	36	0.0
3552	52	36	0.0
3553	53	36	0.0
3554	54	36	0.0
3555	55	36	0.0
3556	56	36	0.0
3557	57	36	0.0
3558	58	36	0.0
3559	59	36	0.0
3560	60	36	0.0
3561	61	36	0.0
3562	62	36	0.0
3563	63	36	0.0
3564	64	36	0.0
3565	65	36	3.0
3566	66	36	0.0
3567	67	36	0.0
3568	68	36	0.0
3569	69	36	0.0
3570	70	36	0.0
3571	71	36	0.0
3572	72	36	0.0
3573	73	36	0.0
3574	74	36	0.0
3575	75	36	0.0
3576	76	36	0.0
3577	77	36	0.0
3578	78	36	0.0
3579	79	36	0.0
3580	80	36	0.0
3581	81	36	0.0
3582	82	36	0.0
3583	83	36	0.0
3584	84	36	0.0
3585	85	36	0.0
3586	86	36	0.0
3587	87	36	0.0
3588	88	36	0.0
3589	89	36	0.0
3590	90	36	0.0
3591	91	36	0.0
3592	92	36	0.0
3593	93	36	0.0
3594	94	36	0.0
3595	95	36	0.0
3596	96	36	0.0
3597	97	36	0.0
3598	98	36	0.0
3599	99	36	0.0
3600	0	37	0.0
3601	1	37	0.0
3602	2	37	0.0
3603	3	37	0.0
3604	4	37	0.0
3605	5	37	0.0
3606	6	37	0.0
3607	7	37	0.0
3608	8	37	0.0
3609	9	37	0.0
3610	10	37	0.0
3611	11	37	0.0
3612	12	37	0.0
3613	13	37	0.0
3614	14	37	0.0
3615	15	37	0.0
3616	16	37	0.0
3617	17	37	0.0
3618	18	37	0.0
3619	19	37	1.0
3620	20	37	0.0
3621	21	37	0.0
3622	22	37	0.0
3623	23	37	0.0
3624	24	37	0.0
3625	25	37	0.0
3626	26	37	0.0
3627	27	37	0.0
3628	28	37	0.0
3629	29	37	0.0
3630	30	37	0.0
3631	31	37	0.0
3632	32	37	0.0
3633	33	37	0.0
3634	34	37	0.0
3635	35	37	0.0
3636	36	37	0.0
3637	37	37	0.0
3638	38	37	0.0
3639	39	37	0.0
3640	40	37	0.0
3641	41	37	0.0
3642	42	37	0.0
3643	43	37	0.0
3644	44	37	0.0
3645	45	37	0.0
3646	46	37	0.0
3647	47	37	0.0
3648	48	37	0.0
3649	49	37	0.0
3650	50	37	0.0
3651	51	37	0.0
3652	52	37	0.0
3653	53	37	0.0
3654	54	37	0.0
3655	55	37	0.0
3656	56	37	0.0
3657	57	37	0.0
3658	58	37	1.0
3659	59	37	0.0
3660	60	37	0.0
3661	61	37	0.0
3662	62	37	0.0
3663	63	37	0.0
3664	64	37	0.0
3665	65	37	0.0
3666	66	37	0.0
3667	67	37	0.0
3668	68	37	0.0
3669	69	37	0.0
3670	70	37	0.0
3671	71	37	0.0
3672	72	37	0.0
3673	73	37	0.0
3674	74	37	0.0
3675	75	37	0.0
3676	76	37	0.0
3677	77	37	0.0
3678	78	37	0.0
3679	79	37	3.0
3680	80	37	171.0
3681	81	37	0.0
3682	82	37	0.0
3683	83	37	0.0
3684	84	37	0.0
3685	85	37	0.0
3686	86	37	0.0
3687	87	37	0.0
3688	88	37	0.0
3689	89	37	0.0
3690	90	37	0.0
3691	91	37	0.0
3692	92	37	0.0
3693	93	37	0.0
3694	94	37	0.0
3695	95	37	0.0
3696	96	37	2.0
3697	97	37	0.0
3698	98	37	0.0
3699	99	37	0.0
3700	0	38	0.0
3701	1	38	0.0
3702	2	38	0.0
3703	3	38	0.0
3704	4	38	0.0
3705	5	38	0.0
3706	6	38	0.0
3707	7	38	0.0
3708	8	38	0.0
3709	9	38	0.0
3710	10	38	0.0
3711	11	38	0.0
3712	12	38	0.0
3713	13	38	107.0
3714	14	38	0.0
3715	15	38	0.0
3716	16	38	0.0
3717	17	38	0.0
3718	18	38	0.0
3719	19	38	0.0
3720	20	38	0.0
3721	21	38	0.0
3722	22	38	0.0
3723	23	38	0.0
3724	24	38	2.0
3725	25	38	0.0
3726	26	38	0.0
3727	27	38	0.0
3728	28	38	0.0
3729	29	38	0.0
3730	30	38	0.0
3731	31	38	0.0
3732	32	38	0.0
3733	33	38	0.0
3734	34	38	0.0
3735	35	38	0.0
3736	36	38	0.0
3737	37	38	0.0
3738	38	38	0.0
3739	39	38	0.0
3740	40	38	0.0
3741	41	38	0.0
3742	42	38	0.0
3743	43	38	0.0
3744	44	38	0.0
3745	45	38	0.0
3746	46	38	0.0
3747	47	38	0.0
3748	48	38	0.0
3749	49	38	0.0
3750	50	38	0.0
3751	51	38	0.0
3752	52	38	0.0
3753	53	38	0.0
3754	54	38	0.0
3755	55	38	0.0
3756	56	38	0.0
3757	57	38	0.0
3758	58	38	0.0
3759	59	38	0.0
3760	60	38	0.0
3761	61	38	0.0
3762	62	38	0.0
3763	63	38	0.0
3764	64	38	0.0
3765	65	38	0.0
3766	66	38	0.0
3767	67	38	0.0
3768	68	38	0.0
3769	69	38	0.0
3770	70	38	0.0
3771	71	38	0.0
3772	72	38	0.0
3773	73	38	0.0
3774	74	38	0.0
3775	75	38	0.0
3776	76	38	0.0
3777	77	38	0.0
3778	78	38	0.0
3779	79	38	0.0
3780	80	38	0.0
3781	81	38	0.0
3782	82	38	0.0
3783	83	38	0.0
3784	84	38	0.0
3785	85	38	0.0
3786	86	38	0.0
3787	87	38	0.0
3788	88	38	0.0
3789	89	38	0.0
3790	90	38	0.0
3791	91	38	0.0
3792	92	38	0.0
3793	93	38	0.0
3794	94	38	0.0
3795	95	38	0.0
3796	96	38	0.0
3797	97	38	0.0
3798	98	38	0.0
3799	99	38	0.0
3800	0	39	0.0
3801	1	39	0.0
3802	2	39	0.0
3803	3	39	1.0
3804	4	39	0.0
3805	5	39	1.0
3806	6	39	0.0
3807	7	39	0.0
3808	8	39	0.0
3809	9	39	0.0
3810	10	39	0.0
3811	11	39	0.0
3812	12	39	0.0
3813	13	39	0.0
3814	14	39	0.0
3815	15	39	0.0
3816	16	39	0.0
3817	17	39	1.0
3818	18	39	0.0
3819	19	39	0.0
3820	20	39	0.0
3821	21	39	0.0
3822	22	39	0.0
3823	23	39	0.0
3824	24	39	1.0
3825	25	39	10.0
3826	26	39	0.0
3827	27	39	0.0
3828	28	39	0.0
3829	29	39	0.0
3830	30	39	0.0
3831	31	39	0.0
3832	32	39	5.0
3833	33	39	0.0
3834	34	39	0.0
3835	35	39	0.0
3836	36	39	0.0
3837	37	39	0.0
3838	38	39	0.0
3839	39	39	0.0
3840	40	39	0.0
3841	41	39	0.0
3842	42	39	4.0
3843	43	39	0.0
3844	44	39	0.0
3845	45	39	0.0
3846	46	39	0.0
3847	47	39	0.0
3848	48	39	0.0
3849	49	39	0.0
3850	50	39	0.0
3851	51	39	0.0
3852	52	39	0.0
3853	53	39	0.0
3854	54	39	2.0
3855	55	39	0.0
3856	56	39	0.0
3857	57	39	0.0
3858	58	39	0.0
3859	59	39	0.0
3860	60	39	0.0
3861	61	39	0.0
3862	62	39	0.0
3863	63	39	0.0
3864	64	39	0.0
3865	65	39	0.0
3866	66	39	5.0
3867	67	39	2.0
3868	68	39	0.0
3869	69	39	0.0
3870	70	39	0.0
3871	71	39	8.0
3872	72	39	0.0
3873	73	39	4.0
3874	74	39	0.0
3875	75	39	0.0
3876	76	39	4.0
3877	77	39	0.0
3878	78	39	0.0
3879	79	39	0.0
3880	80	39	2.0
3881	81	39	0.0
3882	82	39	0.0
3883	83	39	0.0
3884	84	39	0.0
3885	85	39	2.0
3886	86	39	0.0
3887	87	39	0.0
3888	88	39	0.0
3889	89	39	0.0
3890	90	39	0.0
3891	91	39	0.0
3892	92	39	6.0
3893	93	39	0.0
3894	94	39	0.0
3895	95	39	0.0
3896	96	39	0.0
3897	97	39	0.0
3898	98	39	0.0
